#       time                step          core0_grid          core1_grid       midpoint_grid       cells_shifted      odometer_cells     odometer_length       midpoint_true
  31.8000000    3.1800000000e+03    3.7073958651e+01    2.7074386293e+01    3.2074172472e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2074172472e+01
  32.0000000    3.2000000000e+03    3.7074858074e+01    2.7075293267e+01    3.2075075670e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2075075670e+01
  32.2000000    3.2200000000e+03    3.7075761203e+01    2.7076204249e+01    3.2075982726e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2075982726e+01
  32.4000000    3.2400000000e+03    3.7076668633e+01    2.7077120039e+01    3.2076894336e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2076894336e+01
  32.6000000    3.2600000000e+03    3.7077581100e+01    2.7078439721e+01    3.2078010410e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2078010410e+01
  32.8000000    3.2800000000e+03    3.7078589952e+01    2.7079368936e+01    3.2078979444e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2078979444e+01
  33.0000000    3.3000000000e+03    3.7079514897e+01    2.7080305439e+01    3.2079910168e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2079910168e+01
  33.2000000    3.3200000000e+03    3.7080447073e+01    2.7081249772e+01    3.2080848423e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2080848423e+01
  33.4000000    3.3400000000e+03    3.7081386937e+01    2.7082202222e+01    3.2081794579e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2081794579e+01
  33.6000000    3.3600000000e+03    3.7082334712e+01    2.7083162796e+01    3.2082748754e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2082748754e+01
  33.8000000    3.3800000000e+03    3.7083290368e+01    2.7084131224e+01    3.2083710796e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2083710796e+01
  34.0000000    3.4000000000e+03    3.7084253627e+01    2.7085106993e+01    3.2084680310e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2084680310e+01
  34.2000000    3.4200000000e+03    3.7085224002e+01    2.7086089404e+01    3.2085656703e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2085656703e+01
  34.4000000    3.4400000000e+03    3.7086200849e+01    2.7087077659e+01    3.2086639254e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2086639254e+01
  34.6000000    3.4600000000e+03    3.7087183447e+01    2.7088070949e+01    3.2087627198e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2087627198e+01
  34.8000000    3.4800000000e+03    3.7088171074e+01    2.7089068541e+01    3.2088619808e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2088619808e+01
  35.0000000    3.5000000000e+03    3.7089163092e+01    2.7090069864e+01    3.2089616478e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2089616478e+01
  35.2000000    3.5200000000e+03    3.7090159015e+01    2.7091074567e+01    3.2090616791e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2090616791e+01
  35.4000000    3.5400000000e+03    3.7091158566e+01    2.7092576802e+01    3.2091867684e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2091867684e+01
  35.6000000    3.5600000000e+03    3.7092161698e+01    2.7093586972e+01    3.2092874335e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2092874335e+01
  35.8000000    3.5800000000e+03    3.7093168607e+01    2.7094601015e+01    3.2093884811e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2093884811e+01
  36.0000000    3.6000000000e+03    3.7094179697e+01    2.7095619537e+01    3.2094899617e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2094899617e+01
  36.2000000    3.6200000000e+03    3.7095195538e+01    2.7096643263e+01    3.2095919400e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2095919400e+01
  36.4000000    3.6400000000e+03    3.7096216798e+01    2.7097672958e+01    3.2096944878e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2096944878e+01
  36.6000000    3.6600000000e+03    3.7097810094e+01    2.7098709344e+01    3.2098259719e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2098259719e+01
  36.8000000    3.6800000000e+03    3.7098843555e+01    2.7099753014e+01    3.2099298284e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2099298284e+01
  37.0000000    3.7000000000e+03    3.7099884290e+01    2.7100804371e+01    3.2100344330e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2100344330e+01
  37.2000000    3.7200000000e+03    3.7100932634e+01    2.7101863586e+01    3.2101398110e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2101398110e+01
  37.4000000    3.7400000000e+03    3.7102570301e+01    2.7102930582e+01    3.2102750442e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2102750442e+01
  37.6000000    3.7600000000e+03    3.7103635845e+01    2.7104005045e+01    3.2103820445e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2103820445e+01
  37.8000000    3.7800000000e+03    3.7104708727e+01    2.7105086464e+01    3.2104897596e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2104897596e+01
  38.0000000    3.8000000000e+03    3.7105788438e+01    2.7106174193e+01    3.2105981315e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2105981315e+01
  38.2000000    3.8200000000e+03    3.7106874352e+01    2.7107267522e+01    3.2107070937e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2107070937e+01
  38.4000000    3.8400000000e+03    3.7107965797e+01    2.7108607667e+01    3.2108286732e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2108286732e+01
  38.6000000    3.8600000000e+03    3.7109062128e+01    2.7109710646e+01    3.2109386387e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2109386387e+01
  38.8000000    3.8800000000e+03    3.7110162803e+01    2.7110817515e+01    3.2110490159e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2110490159e+01
  39.0000000    3.9000000000e+03    3.7111267439e+01    2.7111928049e+01    3.2111597744e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2111597744e+01
  39.2000000    3.9200000000e+03    3.7112375851e+01    2.7113042254e+01    3.2112709053e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2112709053e+01
  39.4000000    3.9400000000e+03    3.7113488076e+01    2.7114160359e+01    3.2113824217e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2113824217e+01
  39.6000000    3.9600000000e+03    3.7114604355e+01    2.7115282784e+01    3.2114943570e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2114943570e+01
  39.8000000    3.9800000000e+03    3.7115725113e+01    2.7116830193e+01    3.2116277653e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2116277653e+01
  40.0000000    4.0000000000e+03    3.7117253233e+01    2.7117962056e+01    3.2117607644e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2117607644e+01
  40.2000000    4.0200000000e+03    3.7118385951e+01    2.7119100099e+01    3.2118743025e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2118743025e+01
  40.4000000    4.0400000000e+03    3.7119524935e+01    2.7120244904e+01    3.2119884919e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2119884919e+01
  40.6000000    4.0600000000e+03    3.7120670733e+01    2.7121396918e+01    3.2121033825e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2121033825e+01
  40.8000000    4.0800000000e+03    3.7121823761e+01    2.7122556412e+01    3.2122190086e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2122190086e+01
  41.0000000    4.1000000000e+03    3.7122984258e+01    2.7123723449e+01    3.2123353854e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2123353854e+01
  41.2000000    4.1200000000e+03    3.7124152264e+01    2.7124897883e+01    3.2124525074e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2124525074e+01
  41.4000000    4.1400000000e+03    3.7125327616e+01    2.7126079378e+01    3.2125703497e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2125703497e+01
  41.6000000    4.1600000000e+03    3.7126509968e+01    2.7127267447e+01    3.2126888708e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2126888708e+01
  41.8000000    4.1800000000e+03    3.7127698837e+01    2.7128461509e+01    3.2128080173e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2128080173e+01
  42.0000000    4.2000000000e+03    3.7128893649e+01    2.7129660957e+01    3.2129277303e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2129277303e+01
  42.2000000    4.2200000000e+03    3.7130093812e+01    2.7131322700e+01    3.2130708256e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2130708256e+01
  42.4000000    4.2400000000e+03    3.7131298777e+01    2.7132533190e+01    3.2131915983e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2131915983e+01
  42.6000000    4.2600000000e+03    3.7132508098e+01    2.7133747732e+01    3.2133127915e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2133127915e+01
  42.8000000    4.2800000000e+03    3.7133721481e+01    2.7134966204e+01    3.2134343842e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2134343842e+01
  43.0000000    4.3000000000e+03    3.7134938814e+01    2.7136188676e+01    3.2135563745e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2135563745e+01
  43.2000000    4.3200000000e+03    3.7136160180e+01    2.7137740559e+01    3.2136950370e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2136950370e+01
  43.4000000    4.3400000000e+03    3.7137641620e+01    2.7138972252e+01    3.2138306936e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2138306936e+01
  43.6000000    4.3600000000e+03    3.7138871079e+01    2.7140209131e+01    3.2139540105e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2139540105e+01
  43.8000000    4.3800000000e+03    3.7140105738e+01    2.7141451752e+01    3.2140778745e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2140778745e+01
  44.0000000    4.4000000000e+03    3.7141346156e+01    2.7142700653e+01    3.2142023405e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2142023405e+01
  44.2000000    4.4200000000e+03    3.7142592870e+01    2.7143956296e+01    3.2143274583e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2143274583e+01
  44.4000000    4.4400000000e+03    3.7143846341e+01    2.7145219009e+01    3.2144532675e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2144532675e+01
  44.6000000    4.4600000000e+03    3.7145106899e+01    2.7146488958e+01    3.2145797928e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2145797928e+01
  44.8000000    4.4800000000e+03    3.7146374707e+01    2.7147766129e+01    3.2147070418e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2147070418e+01
  45.0000000    4.5000000000e+03    3.7147649749e+01    2.7149050329e+01    3.2148350039e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2148350039e+01
  45.2000000    4.5200000000e+03    3.7148931831e+01    2.7150719918e+01    3.2149825875e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2149825875e+01
  45.4000000    4.5400000000e+03    3.7150220606e+01    2.7152018412e+01    3.2151119509e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2151119509e+01
  45.6000000    4.5600000000e+03    3.7151515613e+01    2.7153496857e+01    3.2152506235e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2152506235e+01
  45.8000000    4.5800000000e+03    3.7152816331e+01    2.7154805892e+01    3.2153811112e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2153811112e+01
  46.0000000    4.6000000000e+03    3.7154122236e+01    2.7156119659e+01    3.2155120947e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2155120947e+01
  46.2000000    4.6200000000e+03    3.7155432860e+01    2.7157437806e+01    3.2156435333e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2156435333e+01
  46.4000000    4.6400000000e+03    3.7156747845e+01    2.7158760127e+01    3.2157753986e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2157753986e+01
  46.6000000    4.6600000000e+03    3.7158066974e+01    2.7160086582e+01    3.2159076778e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2159076778e+01
  46.8000000    4.6800000000e+03    3.7159390198e+01    2.7161417297e+01    3.2160403748e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2160403748e+01
  47.0000000    4.7000000000e+03    3.7160717640e+01    2.7162752549e+01    3.2161735094e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2161735094e+01
  47.2000000    4.7200000000e+03    3.7162049572e+01    2.7164092729e+01    3.2163071151e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2163071151e+01
  47.4000000    4.7400000000e+03    3.7163386391e+01    2.7165438301e+01    3.2164412346e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2164412346e+01
  47.6000000    4.7600000000e+03    3.7164966980e+01    2.7166789742e+01    3.2165878361e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2165878361e+01
  47.8000000    4.7800000000e+03    3.7166779282e+01    2.7168147495e+01    3.2167463388e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2167463388e+01
  48.0000000    4.8000000000e+03    3.7168136194e+01    2.7169511913e+01    3.2168824053e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2168824053e+01
  48.2000000    4.8200000000e+03    3.7170155206e+01    2.7170883227e+01    3.2170519216e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2170519216e+01
  48.4000000    4.8400000000e+03    3.7171523513e+01    2.7172261519e+01    3.2171892516e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2171892516e+01
  48.6000000    4.8600000000e+03    3.7172898849e+01    2.7173646716e+01    3.2173272782e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2173272782e+01
  48.8000000    4.8800000000e+03    3.7174281178e+01    2.7175038599e+01    3.2174659889e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2174659889e+01
  49.0000000    4.9000000000e+03    3.7175670316e+01    2.7176736005e+01    3.2176203160e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2176203160e+01
  49.2000000    4.9200000000e+03    3.7177065949e+01    2.7178141070e+01    3.2177603510e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2177603510e+01
  49.4000000    4.9400000000e+03    3.7178467674e+01    2.7179551622e+01    3.2179009648e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2179009648e+01
  49.6000000    4.9600000000e+03    3.7179875043e+01    2.7180967232e+01    3.2180421137e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2180421137e+01
  49.8000000    4.9800000000e+03    3.7181287613e+01    2.7182387536e+01    3.2181837574e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2181837574e+01
  50.0000000    5.0000000000e+03    3.7182704996e+01    2.7183812277e+01    3.2183258637e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2183258637e+01
  50.2000000    5.0200000000e+03    3.7184126901e+01    2.7185241330e+01    3.2184684116e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2184684116e+01
  50.4000000    5.0400000000e+03    3.7185553167e+01    2.7186674714e+01    3.2186113940e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2186113940e+01
  50.6000000    5.0600000000e+03    3.7186983774e+01    2.7188112584e+01    3.2187548179e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2187548179e+01
  50.8000000    5.0800000000e+03    3.7188418850e+01    2.7189801294e+01    3.2189110072e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2189110072e+01
  51.0000000    5.1000000000e+03    3.7189858649e+01    2.7191248021e+01    3.2190553335e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2190553335e+01
  51.2000000    5.1200000000e+03    3.7191684844e+01    2.7192700282e+01    3.2192192563e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2192192563e+01
  51.4000000    5.1400000000e+03    3.7193136755e+01    2.7194158484e+01    3.2193647619e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2193647619e+01
  51.6000000    5.1600000000e+03    3.7194594555e+01    2.7195622983e+01    3.2195108769e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2195108769e+01
  51.8000000    5.1800000000e+03    3.7196058621e+01    2.7197094052e+01    3.2196576336e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2196576336e+01
  52.0000000    5.2000000000e+03    3.7197529250e+01    2.7198571845e+01    3.2198050548e+01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    3.2198050548e+01
